id,osm_id,nome,nome_fr,quota_m,tag_altitudine,lat,lon,valle,provincia,gruppo_montuoso,prominenza_m,croce_vetta,difficolta_via_normale,dislivello_via_normale_m,rifugio_appoggio,wikidata,wikipedia,salita_personale,data_salita,note
175,648758523,Rocca Blancia / Roche Blanche,Roche Blanche,3193,3000+,44.4988013,6.8643413,Valle non classificata,CN,Gruppo non classificato,,,,,,Q3939377,it:Rocca Blancia,no,,
176,1373119646,Vorder Latelhorn / Pizzo di Camposecco,,3193,3000+,46.0484004,8.0316924,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
177,5167599999,Cima Genova,,3191,3000+,44.1746563,7.3052717,Valle Gesso,CN,Alpi Marittime,,,,,,Q3676736,,no,,
178,5468010739,Cima senza nome,,3191,3000+,45.2013731,7.0897099,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
179,1472410699,Cadreghe di Viso,,3190,3000+,44.6741846,7.0882133,Valle Varaita,TO,Alpi Cozie Sud,,,,,,Q3649491,it:Cadreghe di Viso,no,,
180,1373117281,Spechhorn / Pizzo di Antigine,,3189,3000+,46.0121966,8.001105,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q663287,it:Pizzo d'Antigine,no,,
181,3468998301,Truc Peyrous,,3189,3000+,45.1094323,6.8566242,Val di Susa,TO,Alpi Cozie Nord,,si,,,,,,no,,
182,3617207815,Pointe de l'Agnel / Punta dell'Agnello,Pointe de l'Agnel,3187,3000+,45.1481302,6.8906621,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
183,2045118267,Pointe du Fond de Roure,Pointe du Fond de Roure,3181,3000+,44.5651262,6.9135343,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
184,4880847595,Punta Bes,,3180,3000+,45.5117489,7.1381002,Valli di Lanzo,TO,Alpi Graie,,,,,,Q60426530,it:Punta Bes,no,,
185,1373126063,Cima senza nome,,3178,3000+,46.1022281,8.0490747,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
186,921193433,Roc della Niera / Tête des Toillies,Tête des Toillies,3177,3000+,44.6549826,6.9484923,Valle Varaita,TO,Alpi Cozie Sud,,,,,,Q3939359,it:Roc della Niera,no,,
187,2399539509,Mont de Maniglia / Monte Maniglia,Mont de Maniglia,3177,3000+,44.5620595,6.9158597,Valle Varaita,CN,Alpi Cozie Sud,,,,,,Q3861720,it:Monte Maniglia,no,,
188,2407060930,Rocce di Viso,,3176,3000+,44.6537687,7.0766142,Valle Varaita,TO,Alpi Cozie Sud,,,,,,,,no,,
189,4880847579,Cima senza nome,,3175,3000+,45.4641654,7.2296921,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
190,2399539833,Cima senza nome,,3174,3000+,44.5617355,6.9162259,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
191,2905993865,Pointe de Paumont/Cima del Gran Vallone,Pointe de Paumont,3171,3000+,45.139251,6.7286422,Val di Susa,TO,Alpi Cozie Nord,,,,,,Q3393643,,no,,
192,5211014421,Cima del Forno,,3171,3000+,45.8208723,7.8814067,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
193,5306386398,Punta Muta,,3171,3000+,44.9034063,6.8639338,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
194,798769563,Monte Granero,,3170,3000+,44.7168047,7.0675407,Val Pellice,TO,Alpi Cozie Sud,,,,,,Q2289005,it:Monte Granero,no,,
195,2446765666,Punta Adami,,3170,3000+,45.3103851,7.1261004,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
196,8504144203,Moncimur,,3167,3000+,45.494332,7.4169704,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
197,648758522,Monte Sautron / Tête de Sautron,Tête de Sautron,3166,3000+,44.4879011,6.877256,Valle non classificata,CN,Gruppo non classificato,,,,,,Q3861985,it:Monte Sautron,no,,
198,921189619,Punta Dante,,3166,3000+,44.6480386,7.1001438,Valle Po,TO,Alpi Cozie Sud,,,,,,Q31645450,it:Punta Dante,no,,
199,2045114936,Dents de Maniglia,,3166,3000+,44.5688151,6.9125816,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
200,4880847580,Cima di Courmaon,,3162,3000+,45.4586639,7.2328164,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
201,6420389564,Cima senza nome,,3162,3000+,45.1457636,6.9084471,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
202,536824384,Cima senza nome,,3157,3000+,45.1201765,6.8544783,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
203,2045110122,Pelvas de Chabrière / Pelvo di Ciabrera,Pelvas de Chabrière,3157,3000+,44.5795882,6.9330483,Valle Varaita,CN,Alpi Cozie Sud,,,,,,Q3898989,it:Pelvo di Ciabrera,no,,
204,1834721703,Punta Michelis,,3156,3000+,44.6498797,7.1026653,Valle Po,TO,Alpi Cozie Sud,,,,,,Q31645439,it:Punta Michelis,no,,
205,2045105757,Punta del Vallone del Lupo / Tête de Gandin,Tête de Gandin,3155,3000+,44.5927576,6.9326976,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
206,9133393869,Gran Cima,,3152,3000+,44.8975068,6.8851672,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
207,2740179825,Monte Platasse,,3149,3000+,44.9242807,6.9452427,Val Chisone,TO,Alpi Cozie Sud,,,,,,Q3861848,it:Monte Platasse,no,,
208,2447841055,Punta Calderini,,3145,3000+,45.9096897,7.9413107,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
209,2907417569,Cima Gardiola / Cime Gardoria,Cime Gardoria,3136,3000+,45.1384655,6.7362214,Val di Susa,TO,Alpi Cozie Nord,,,,,,Q921046,it:Cima Gardiola,no,,
210,7629384303,Rocce del Rouit,,3134,3000+,44.9275759,6.9375428,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
211,3894932311,Cima del Lupo / Cime du Loup,Cime du Loup,3132,3000+,44.625936,6.9691043,Valle Varaita,TO,Alpi Cozie Sud,,,,,,,,no,,
212,2447841046,Corno di Faller,,3128,3000+,45.9068177,7.942785,Valle Anzasca,VB,Alpi Pennine,,,,,,Q3693773,it:Corno di Faller,no,,
213,5139093689,Corno Castello / Kastelhorn,,3128,3000+,46.4225434,8.457519,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q1998880,it:Punta del Castel,no,,
214,13312127084,Cima senza nome,,3128,3000+,44.6272481,6.9753233,Valle Varaita,TO,Alpi Cozie Sud,,,,,,,,no,,
215,2696132399,Punta Galambra,,3122,3000+,45.1137865,6.8471775,Val di Susa,TO,Alpi Cozie Nord,,,,,,Q3925669,it:Punta Galambra,no,,
216,1966739288,Monte Gran Roc,,3121,3000+,44.8992985,6.8686595,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
217,921193437,Cima di Pienasea,,3117,3000+,44.6266539,6.9769337,Valle Varaita,TO,Alpi Cozie Sud,,,,,,Q3676826,it:Cima di Pienasea,no,,
218,4022005397,Punta Straling,,3115,3000+,45.853749,7.8738933,Valle Anzasca,VB,Alpi Pennine,,,,,,Q3925724,it:Punta Straling,no,,
219,1373118187,Cima senza nome,,3113,3000+,46.0282651,8.0155549,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
220,5434263051,Cima senza nome,,3112,3000+,45.1093542,6.8592664,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
221,921193427,Punta di Fiutrusa,,3110,3000+,44.60559,6.9797862,Valle Varaita,TO,Alpi Cozie Sud,,si,,,,,,no,,
222,2430126388,Monte Servin,,3110,3000+,45.2642551,7.2001648,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
223,892504285,Cima di Nasta,,3108,3000+,44.1655429,7.3069996,Valle Gesso,CN,Alpi Marittime,,,,,,Q749079,it:Cima di Nasta,no,,
224,9755281426,Cima senza nome,,3108,3000+,45.12195,6.86305,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
225,3318110315,Cima Est di Nasta,,3106,3000+,44.1656181,7.306657,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
226,798788377,Monte Meidassa,Mont-Meidassa,3105,3000+,44.717537,7.07309,Val Pellice,TO,Alpi Cozie Sud,,,,,,Q1121246,it:Monte Meidassa,no,,
227,26864914,Monte Oronaye / Tête de Moïse,Tête de Moïse,3104,3000+,44.4400868,6.9348784,Valle Maira,CN,Alpi Cozie Sud,,,,,,Q3861796,it:Monte Oronaye,no,,
228,1373118023,Pizzo Cingino Sud,,3104,3000+,46.0251627,8.0171004,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q22391415,,no,,
229,11646994198,Cime de la Planette,Cime de la Planette,3104,3000+,45.1094455,6.6300116,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
230,967054961,Punta del Rosset,,3100,3000+,45.5067318,7.1218484,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
231,1966720594,Monte Terra Nera / Pic de Terre Noire,Pic de Terre Noire,3100,3000+,44.8579847,6.8545581,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
232,2449471906,Monte Giuep,,3100,3000+,44.6101008,6.9503618,Valle Varaita,TO,Alpi Cozie Sud,,,,,,Q31675198,,no,,
233,2986245034,Monte Matto Cima Centrale,,3097,3000+,44.2246755,7.2551658,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,Q1536064,it:Monte Matto,no,,
234,921193424,Monte Ferra,,3094,3000+,44.6020684,6.9847179,Valle Varaita,TO,Alpi Cozie Sud,,,,,,Q3861537,it:Monte Ferra,no,,
235,1373117969,Cima senza nome,,3094,3000+,46.0247131,8.0175132,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
236,26863900,Monte Matto Cima Est,,3088,3000+,44.2263559,7.2563012,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
237,1373170303,Punta Gerla,,3087,3000+,46.3327774,8.225253,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q22621831,,no,,
238,6236087356,Punta di Tamia,,3086,3000+,46.4043494,8.4633954,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
239,2302724364,Balcon du Gélas / Balcone del Gelàs,Balcon du Gélas,3085,3000+,44.1240692,7.387806,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
240,3959533044,Pizzo Cornera,,3083,3000+,46.3162632,8.2150122,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q30505283,it:Pizzo Cornera,no,,
241,4019745179,Piata di Lazin nord,,3083,3000+,45.4939241,7.4382984,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
242,8563922588,Gran Bagna,,3083,3000+,45.1108167,6.6335833,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
243,9755281394,Gros Beuri,,3082,3000+,45.1221833,6.86655,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
244,5136143049,Cima delle Piodelle,,3081,3000+,46.2978254,8.1800475,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q22503404,,no,,
245,1468106154,Punta Tre Chiosis,,3080,3000+,44.6612667,7.0481911,Valle Varaita,TO,Alpi Cozie Sud,,si,,,,Q3925729,it:Punta Tre Chiosis,no,,
246,3819745550,Cima Testa Nera,,3080,3000+,45.226485,7.1488337,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
247,2071580547,Piccola Torre,,3077,3000+,45.4801574,7.2593446,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
248,2418689132,Torre d'Ovarda Centrale,,3075,3000+,45.2580802,7.2217381,Valli di Lanzo,TO,Alpi Graie,,,,,,Q3995328,it:Torre d'Ovarda,no,,
249,5434263044,Cima senza nome,,3075,3000+,45.138537,6.8293642,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
250,3754143677,Cime de Chafrion,,3073,3000+,44.1250838,7.3891484,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
251,1881767678,Rocca la Marchisa,,3072,3000+,44.538468,6.9974702,Valle Varaita,CN,Alpi Cozie Sud,,si,,,,Q3939501,it:Rocca la Marchisa,no,,
252,5911247432,Cima senza nome,,3072,3000+,45.2268003,7.1492645,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
253,798769547,Pointe de Rome / Punta Roma,Pointe de Rome,3070,3000+,44.6896146,7.0757044,Valle Varaita,TO,Alpi Cozie Sud,,,,,,Q3925717,it:Punta Roma,no,,
254,5911247444,Cima senza nome,,3069,3000+,45.2368144,7.1141195,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
255,5431137726,Cima senza nome,,3068,3000+,44.2224202,7.2506253,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
256,9287710411,Cima senza nome,,3068,3000+,46.4026683,8.4636167,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
257,1118787533,Cima del Baus,,3067,3000+,44.1616136,7.3120538,Valle Gesso,CN,Alpi Marittime,,,,,,Q3636957,it:Baus,no,,
258,7016681788,Cima senza nome,,3067,3000+,45.1087333,6.8637333,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
259,7407707120,Cima delle Fontane,,3066,3000+,45.5818815,7.539393,Valle dell'Orco,TO,Alpi Graie,,,,,,,,no,,
260,1468096540,Pelvo d'Elva,,3064,3000+,44.5572004,7.0233963,Valle Varaita,CN,Alpi Cozie Sud,,si,,,,Q3898991,it:Pelvo d'Elva,no,,
261,4291496933,Monte Giornalet,,3063,3000+,44.9146303,6.9444065,Val Chisone,TO,Alpi Cozie Sud,,,,,,Q106518297,it:Monte Giornalet,no,,
262,3895734528,I Muret,,3062,3000+,45.1958091,7.1007539,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
263,919613049,Cima Maledia / Cime de la Malédie,Cime de la Malédie,3061,3000+,44.1223798,7.3982311,Valle Gesso,CN,Alpi Marittime,,,,,,Q1611921,fr:Cime de la Malédie,no,,
264,921189620,Rocce Meano,,3060,3000+,44.642995,7.0897677,Valle Varaita,TO,Alpi Cozie Sud,,,,,,,,no,,
265,2024663705,Gran Queyron / Grand Queyron,Grand Queyron,3060,3000+,44.842429,7.0012621,Val Germanasca,TO,Alpi Cozie Sud,,,,,,Q3775482,it:Grand Queyron,no,,
266,7850259133,Torre d'Ovarda Centrale,,3060,3000+,45.2587442,7.2192843,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
267,307224472,Ofentalhorn,,3059,3000+,46.0119878,8.0123972,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q22428864,,no,,
268,1113657468,Cima Brocan,,3054,3000+,44.1520016,7.3078267,Valle Gesso,CN,Alpi Marittime,,,,,,Q3676817,it:Cima di Brocan,no,,
269,4019745180,Piata di Lazin,,3054,3000+,45.4907879,7.439672,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
270,2700441504,Punta Valfredda,,3052,3000+,45.1108448,6.8141022,Val di Susa,TO,Alpi Cozie Nord,,,,,,Q14850727,it:Punta Valfredda (Alpi Cozie),no,,
271,3676699157,Cima Paganini,,3051,3000+,44.1686477,7.3069758,Valle Gesso,CN,Alpi Marittime,,,,,,Q3676754,it:Cima Paganini,no,,
272,2440748622,Corno Stella,,3050,3000+,44.1851852,7.3021828,Valle Gesso,CN,Alpi Marittime,,,,,,Q764047,it:Corno Stella,no,,
273,3629164568,Cima Dronero,,3050,3000+,44.4401848,6.9371348,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
274,5411909670,Cima senza nome,,3049,3000+,45.1610098,6.902048,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
275,3684606502,Gros Peyron,Gros Peyron,3048,3000+,45.1441321,6.8191684,Val di Susa,TO,Alpi Cozie Nord,,,,,,Q3776931,it:Gros Peyron,no,,
276,6443976287,Cima senza nome,,3048,3000+,45.574579,7.532786,Valle dell'Orco,TO,Alpi Graie,,,,,,,,no,,
277,2422499383,Il Bastione,,3047,3000+,44.1581631,7.3073306,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
278,5911247433,Cima senza nome,,3047,3000+,45.2256035,7.1479958,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
279,648758587,Monte Faraut,,3046,3000+,44.5458801,6.9652357,Valle Varaita,CN,Alpi Cozie Sud,,,,,,Q3861532,it:Monte Faraut,no,,
280,1618746462,Mont Clapier / Monte Clapier,Mont Clapier,3045,3000+,44.1148537,7.419702,Valle Gesso,CN,Alpi Marittime,,,,,,Q1815858,it:Monte Clapier,no,,
281,5468010740,I Brillet,,3045,3000+,45.2003182,7.0960667,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
282,5474329934,Cima Cust,,3045,3000+,46.3814065,8.3212852,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31657116,,no,,
283,1347923203,Bättelmatthorn / Punta dei Camosci,,3044,3000+,46.441499,8.3509768,Val d'Ossola,VB,Alpi Lepontine,,si,,,,Q9182903,,no,,
284,8563922586,Cima senza nome,,3044,3000+,45.1104833,6.63465,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
285,4518252331,Corno Grosso,,3042,3000+,45.8443402,7.8653609,Valle Anzasca,VB,Alpi Pennine,,,,,,Q31666794,,no,,
286,1556804187,Monte Albergian,,3041,3000+,45.0074413,6.992616,Val Chisone,TO,Alpi Cozie Sud,,,,,,Q1107857,it:Monte Albergian,no,,
287,3617032753,Punta Nera cima sud-est / Punta Nera cime sud-est,Punta Nera cime sud-est,3041,3000+,45.1204971,6.6623453,Valle non classificata,TO,Gruppo non classificato,,si,,,,Q3925692,it:Punta Nera (Alpi Cozie),no,,
288,4986590113,Cima di Costarossa,,3040,3000+,44.6459547,7.1026458,Valle Po,TO,Alpi Cozie Sud,,,,,,,,no,,
289,2740503460,Bric Ghinivert,,3037,3000+,44.951599,6.9909415,Val Chisone,TO,Alpi Cozie Sud,,si,,,,Q3644542,it:Bric Ghinivert,no,,
290,307218738,Joderhorn,,3036,3000+,45.9960011,7.989027,Valle Anzasca,VB,Alpi Pennine,,,,,,Q1670771,it:Joderhorn,no,,
291,3690521821,Cima della finestra di Stroppia,,3034,3000+,44.5310382,6.8727488,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
292,9174931375,Grand Cocor,,3034,3000+,45.4600782,7.098604,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
293,1796366333,Tete Pierre Muret,,3033,3000+,45.1103051,6.783947,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
294,5911247435,Cima senza nome,,3032,3000+,45.2266501,7.1567425,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
295,482415677,Punta Violetta,,3031,3000+,45.4825031,7.1699715,Valli di Lanzo,TO,Alpi Graie,,,,,,Q98119146,,no,,
296,4584252910,Corno di Puio,,3031,3000+,45.823586,7.8870409,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
297,2739916662,Monte Barifreddo,,3028,3000+,44.8984004,6.9879621,Val Chisone,TO,Alpi Cozie Sud,,,,,,Q3861213,it:Monte Barifreddo,no,,
298,5133199818,Corno di Ban / Bannhorn,,3027,3000+,46.4178215,8.3610603,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31657750,it:Corno di Ban,no,,
299,5848371384,Pizzo di Boccareccio,,3027,3000+,46.2978051,8.2026743,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31655481,it:Pizzo di Boccareccio,no,,
300,461612809,Monte Chersogno,,3026,3000+,44.5268056,7.02008,Valle Varaita,CN,Alpi Cozie Sud,,si,,,,Q3861443,it:Monte Chersogno,no,,
301,9755281393,Piccolo Beuri,,3026,3000+,45.1226167,6.8680167,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
302,1859966159,Bric Rosso,,3024,3000+,44.9913862,7.0188392,Val Chisone,TO,Alpi Cozie Sud,,,,,,Q3861854,it:Monte Politri,no,,
303,648758586,Cima Sebolet,,3023,3000+,44.5355093,6.9844809,Valle Varaita,CN,Alpi Cozie Sud,,,,,,Q3676767,it:Cima Sebolet,no,,
304,798769539,Pointe d'Udine / Punta Udine,Pointe d'Udine,3022,3000+,44.6957478,7.0733234,Valle Varaita,TO,Alpi Cozie Sud,,si,,,,Q3925733,it:Punta Udine,no,,
305,2449471907,Punta Mait,,3022,3000+,44.5984052,6.9451306,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
306,5434263039,Cima senza nome,,3022,3000+,45.1428834,6.8187162,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
307,908726393,Caramantran Sud / Il Pelvo - cima sud,Caramantran Sud,3021,3000+,44.6774207,6.9623018,Valle Varaita,TO,Alpi Cozie Sud,,,,,,,,no,,
308,1349125978,Rocca Bianca,,3021,3000+,44.5002846,6.8938713,Valle Varaita,CN,Alpi Cozie Sud,,,,,,Q3939376,it:Rocca Bianca (Valle Maira),no,,
309,1745591453,Punta dell'Asgelas,,3021,3000+,45.5770603,7.5193769,Valle dell'Orco,TO,Alpi Graie,,,,,,,,no,,
310,1945605890,Cima Autour,,3021,3000+,45.2670126,7.1906497,Valli di Lanzo,TO,Alpi Graie,,,,,,Q16541295,it:Cima Autour,no,,
311,1832810686,Viso Mozzo,,3019,3000+,44.6746637,7.1098013,Valle Po,TO,Alpi Cozie Sud,,,,,,Q4014818,it:Viso Mozzo,no,,
312,5911247442,Cima senza nome,,3018,3000+,45.2345781,7.120235,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
313,7198157419,Punta Lavinetta,Pointe Lavinetta,3018,3000+,45.5509288,7.4363337,Valle dell'Orco,TO,Alpi Graie,,,,,,,,no,,
314,5451381890,Cima senza nome,,3017,3000+,45.0985327,6.8408672,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
315,5911247436,Cima senza nome,,3016,3000+,45.2245362,7.1328682,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
316,12985595076,Monte Sotto Rognosa,,3016,3000+,44.9320941,6.9234633,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
317,921189635,Cima delle Lobbie,,3015,3000+,44.6281278,7.1132692,Valle Po,TO,Alpi Cozie Sud,,,,,,Q3676812,it:Cima delle Lobbie,no,,
318,921193429,Tête de l'Autaret,Tête de l'Autaret,3015,3000+,44.5730461,6.9328693,Valle Varaita,CN,Alpi Cozie Sud,,,,,,Q4001284,it:Tête de l'Autaret,no,,
319,648758540,Tête de Cialancion,,3014,3000+,44.5536135,6.9020617,Valle Varaita,CN,Alpi Cozie Sud,,,,,,Q4001282,it:Tête de Cialancion,no,,
320,3100054969,Rocca Bianca Nord Est,,3014,3000+,44.66601,6.9603482,Valle Varaita,TO,Alpi Cozie Sud,,,,,,,,no,,
321,4945976055,Punta dell'Uomo Storto,,3014,3000+,45.8314681,7.8720152,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
322,4173206398,Punta d'Almiane,,3012,3000+,45.1123997,6.8202609,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
323,3041039208,Punta Fortino,,3010,3000+,45.2798188,7.1508871,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
324,4372473445,Cima di Corborant / Corborant,Corborant,3010,3000+,44.2665245,6.9963664,Valle Stura di Demonte,CN,Alpi Marittime,,si,,,,Q3676821,it:Cima di Corborant,no,,
325,3201442601,Monte Giove,,3009,3000+,46.3614895,8.3879131,Val d'Ossola,VB,Alpi Lepontine,,si,,,,Q3861591,it:Monte Giove (Alpi Lepontine),no,,
326,2465840385,Rocca di Valmiana,,3006,3000+,44.2231289,7.233295,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
327,4838793703,Cresta dei Cugni,,3006,3000+,45.2535831,7.1558084,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
328,648758533,Monte Ciaslaras,,3005,3000+,44.5457692,6.8822925,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
329,3798187458,Punta Barale,,3005,3000+,45.2654196,7.2043595,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
330,3816912198,Lucellina Punta Est,,3004,3000+,45.2712142,7.1817767,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
331,4173189231,Testa del Coin,,3004,3000+,45.1058343,6.803776,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
332,6048546843,Trasen Rosso,,3004,3000+,45.4824928,7.3438471,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
333,2024663711,Cima Frappier,,3003,3000+,44.8522927,7.0076608,Val Chisone,TO,Alpi Cozie Sud,,,,,,Q48805119,,no,,
334,4880847590,Cima senza nome,,3003,3000+,45.4512332,7.1049641,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
335,7132817606,Testa dell'Arietta,,3001,3000+,45.5795005,7.4820908,Valle dell'Orco,TO,Alpi Graie,,,,,,Q110465313,it:Testa dell'Arietta,no,,
336,5911247443,Cima senza nome,,3000,3000+,45.2365349,7.1192586,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
337,1433578145,Cima Ghilié / Cime Guilié,Cime Guilié,2999,2500+,44.1476816,7.3103085,Valle Gesso,CN,Alpi Marittime,,,,,,Q2972413,fr:Cime Guilié,no,,
338,2375513073,Monte Albrage,,2999,2500+,44.5366015,6.9369839,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
339,12133609889,Pic delle Sagneres,,2999,2500+,44.5433982,7.0074641,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
340,1618646020,Bric Bouchet / Bric Bucie,Bric Bouchet,2997,2500+,44.8217128,7.0233896,Val Germanasca,TO,Alpi Cozie Sud,,,,,,Q3644541,it:Bric Bucie,no,,
341,3830766246,Torre d'Ovarda Occidentale,,2997,2500+,45.2603988,7.2156642,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
342,13316622236,Cima senza nome,,2997,2500+,44.5340991,6.9893834,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
343,12133609888,Rocca Gialeo,,2996,2500+,44.5443922,7.0093632,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
344,921189639,Punta Malta,,2995,2500+,44.6366339,7.1040483,Valle Po,TO,Alpi Cozie Sud,,,,,,Q3925684,it:Punta Malta,no,,
345,2428108372,Punta Laugera,,2995,2500+,46.0029333,8.0323028,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31649514,,no,,
346,5306386396,Punta Gran Miol,,2995,2500+,44.8653977,6.9972771,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
347,2444963999,Testa Rossa / Tête Rousse,Tête Rousse,2994,2500+,44.2869163,6.9689154,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
348,5306386397,Cima Roudel,,2994,2500+,44.85943,7.0036581,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
349,4398588296,Punta Seras,,2993,2500+,44.6718392,7.0544438,Valle Varaita,TO,Alpi Cozie Sud,,,,,,,,no,,
350,3318478779,Punta Vergia,,2992,2500+,44.8827459,7.0133282,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
351,7407967831,Punta del Rancio,,2992,2500+,45.5730924,7.4638513,Valle dell'Orco,TO,Alpi Graie,,,,,,,,no,,
352,8903951533,Monte Viradantour,,2992,2500+,44.8598482,6.8420544,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
353,2148029674,Pic Traverse,Pic Traverse,2991,2500+,44.7195763,7.0410695,Valle Po,TO,Alpi Cozie Sud,,,,,,Q31628175,,no,,
