ID OSM,Nome cima,Quota cima,Tag altitudine,Valle,Catena,Provincia
4707446110,Cresta Rossa,2986,2500+,Valle Anzasca,Alpi Pennine,VB
5022970458,Bric di Mezzogiorno,2986,2500+,Val Chisone,Alpi Cozie Sud,TO
401234369,Monte Moro,2985,2500+,Valle Anzasca,Alpi Pennine,VB
9954978325,Cime Borello,2985,2500+,Valle Gesso,Alpi Marittime,CN
648758571,Monte Cervet,2984,2500+,Valle Varaita,Alpi Cozie Sud,CN
7574940597,Luccellina Punta Ovest,2984,2500+,Valli di Lanzo,Alpi Graie,TO
4354476629,Monte Spera,2982,2500+,Valle Varaita,Alpi Cozie Sud,CN
2420777680,Testa della Rovina / Tête de la Ruine,2981,2500+,Valle Gesso,Alpi Marittime,CN
3647688968,Monte Appenna,2979,2500+,Val Chisone,Alpi Cozie Sud,TO
12125000022,Punta Sigismondi,2979,2500+,Valle Varaita,Alpi Cozie Sud,CN
9163346352,Punta Marcello,2976,2500+,Valle Varaita,Alpi Cozie Sud,CN
2430128332,Cima degli Ortetti,2975,2500+,Valli di Lanzo,Alpi Graie,TO
5474329932,Punta del Ghiacciaio di Ban,2975,2500+,Val d'Ossola,Alpi Lepontine,VB
2146478824,Pointe Rasin,2974,2500+,Val Germanasca,Alpi Cozie Sud,TO
2428108371,Punta Giavin,2973,2500+,Val d'Ossola,Alpi Lepontine,VB
11013747564,Caire del Muraion,2973,2500+,Valle Gesso,Alpi Marittime,CN
2466204222,Rocca della Paur,2972,2500+,Valle Stura di Demonte,Alpi Marittime,CN
3650244474,Punta Trento,2970,2500+,Valle Po,Alpi Cozie Sud,TO
4341748128,Testa del Vallone,2970,2500+,Valle Stura di Demonte,Alpi Marittime,CN
2427124223,Rocca del Nigro,2969,2500+,Valle Varaita,Alpi Cozie Sud,TO
9005235774,Monte Gran Miuls,2969,2500+,Val Chisone,Alpi Cozie Sud,TO
1372958476,Punta di Valrossa,2968,2500+,Val d'Ossola,Alpi Lepontine,VB
2648523911,Punta Clogstafel,2967,2500+,Val d'Ossola,Alpi Lepontine,VB
2246547982,Anticima SE Rocca di Valmiana,2965,2500+,Valle Stura di Demonte,Alpi Marittime,CN
3040768035,Monte Palon,2965,2500+,Val di Susa,Alpi Cozie Nord,TO
26863982,Monte Tagliaferro,2964,2500+,Valle Anzasca,Alpi Pennine,VB
1943908613,Uia di Mondrone,2964,2500+,Valli di Lanzo,Alpi Graie,TO
648758588,Reghetta,2961,2500+,Valle Varaita,Alpi Cozie Sud,CN
6443976288,Punta della Balma,2961,2500+,Valle dell'Orco,Alpi Graie,TO
920816284,Monte Baueria,2960,2500+,Valle Varaita,Alpi Cozie Sud,CN
2359101322,Punta Gioffredo,2960,2500+,Valle Stura di Demonte,Alpi Marittime,CN
2440771791,Punta Corna,2960,2500+,Valli di Lanzo,Alpi Graie,TO
1373116883,Pizzo Mondelli / Punta Mondelli,2958,2500+,Valle Anzasca,Alpi Pennine,VB
5857226425,Cime Sud de Vens,2955,2500+,Valle Stura di Demonte,Alpi Marittime,CN
9956290410,Montagnette de Rabuons Ouest,2955,2500+,Valle Stura di Demonte,Alpi Marittime,CN
2188255599,Corno Maggiore di Nefelgiù,2954,2500+,Val d'Ossola,Alpi Lepontine,VB
3798187457,Cima di Costa Piana,2954,2500+,Valli di Lanzo,Alpi Graie,TO
3774601755,Mont Vallonnet Central / Monte Vallonetto (Nord),2953,2500+,Valle Stura di Demonte,Alpi Marittime,CN
2696134513,Pointe Melchior / Punta Melchiorre,2952,2500+,Valle non classificata,Gruppo non classificato,TO
3287603907,Monte Freide,2951,2500+,Valle Varaita,Alpi Cozie Sud,CN
5474329933,Pizzo del Costone,2950,2500+,Val d'Ossola,Alpi Lepontine,VB
5137051630,Gemelli di Ban cima Nord,2949,2500+,Val d'Ossola,Alpi Lepontine,VB
6785638925,Punta della Sabbia,2949,2500+,Val d'Ossola,Alpi Lepontine,VB
9980527563,Mont Vallonnet Sud / Monte Vallonetto (Sud),2949,2500+,Valle Stura di Demonte,Alpi Marittime,CN
2440748616,Asta Soprana,2948,2500+,Valle Gesso,Alpi Marittime,CN
2086891134,Uja di Mombran Punta Occidentale,2947,2500+,Valli di Lanzo,Alpi Graie,TO
5026148693,Cime de Peïrabroc,2947,2500+,Valle Gesso,Alpi Marittime,CN
2868194977,Punta Fea Nera,2946,2500+,Val Chisone,Alpi Cozie Sud,TO
5137051631,Gemelli di Ban cima Sud,2946,2500+,Val d'Ossola,Alpi Lepontine,VB
7658832116,Punta Fauri,2944,2500+,Val Chisone,Alpi Cozie Sud,TO
1921496207,Cima dell'Oriol,2943,2500+,Valle Gesso,Alpi Marittime,CN
6927207746,Pizzo Moro,2943,2500+,Val d'Ossola,Alpi Lepontine,VB
3774601754,Mont Vallonnet Nord / Cima las Blancias,2942,2500+,Valle Stura di Demonte,Alpi Marittime,CN
7198112495,Cime Beccher,2940,2500+,Valle dell'Orco,Alpi Graie,TO
1244931594,Grosses Schinhorn,2939,2500+,Val d'Ossola,Alpi Lepontine,VB
1849665171,Monte Unghiasse,2939,2500+,Valli di Lanzo,Alpi Graie,TO
1945605891,Monte di Bessanetto,2939,2500+,Valli di Lanzo,Alpi Graie,TO
2146490746,Pointe Fournas,2939,2500+,Val Germanasca,Alpi Cozie Sud,TO
824091767,Mont Malinvern / Testa di Malinvern,2938,2500+,Valle Gesso,Alpi Marittime,CN
648758543,Monte Bellino,2937,2500+,Valle Varaita,Alpi Cozie Sud,CN
2922364097,Monte Ruetas,2935,2500+,Val Chisone,Alpi Cozie Sud,TO
5140912581,Punta Lebendun,2935,2500+,Val d'Ossola,Alpi Lepontine,VB
6622744483,Monte la Vigna,2935,2500+,Valle Varaita,Alpi Cozie Sud,CN
3935767619,Bric Camosciera,2934,2500+,Valle Varaita,Alpi Cozie Sud,CN
5137051633,Corno Occidentale di Nefelgiù,2934,2500+,Val d'Ossola,Alpi Lepontine,VB
972503495,Monte Manzol,2933,2500+,Val Pellice,Alpi Cozie Sud,TO
6918494143,Pizzo Fnè,2933,2500+,Val d'Ossola,Alpi Lepontine,VB
2086891135,Uja di Mombran Punta Orientale,2932,2500+,Valli di Lanzo,Alpi Graie,TO
921189640,Ale Lunghe,2931,2500+,Valle Varaita,Alpi Cozie Sud,TO
8262526036,Tourette di Lavina,2931,2500+,Valle dell'Orco,Alpi Graie,TO
9955571449,Cime Nord de Vens,2931,2500+,Valle Stura di Demonte,Alpi Marittime,CN
3816912197,Punta Loson,2930,2500+,Valli di Lanzo,Alpi Graie,TO
4963758215,Cima sud d'Ischiator / Cime d'Ischiator,2929,2500+,Valle Stura di Demonte,Alpi Marittime,CN
1506078891,Battel,2928,2500+,Valle Anzasca,Alpi Pennine,VB
8213131497,Punta dei Camosci,2928,2500+,Val d'Ossola,Alpi Lepontine,VB
1434672653,Cima dell'Agnello / Cime de l'Agnel,2927,2500+,Valle Gesso,Alpi Marittime,CN
4341748125,Dente del Vallone,2927,2500+,Valle Stura di Demonte,Alpi Marittime,CN
8262512991,Punta della Cadrega,2927,2500+,Valle dell'Orco,Alpi Graie,TO
648758591,Monte Camoscere,2926,2500+,Valle Varaita,Alpi Cozie Sud,CN
3016758976,Monte Seguret,2926,2500+,Val di Susa,Alpi Cozie Nord,TO
9954896757,Cimes de la Lauze,2926,2500+,Valle Stura di Demonte,Alpi Marittime,CN
3830766247,Torre d'Ovarda Orientale,2922,2500+,Valli di Lanzo,Alpi Graie,TO
5023059916,Pizzo Fiorèra,2921,2500+,Val d'Ossola,Alpi Lepontine,VB
6521037047,Monte Lungin,2921,2500+,Val Chisone,Alpi Cozie Sud,TO
7198103631,La Torretta,2920,2500+,Valli di Lanzo,Alpi Graie,TO
2985846303,Cima Saint Robert / Cime Saint-Robert,2919,2500+,Valle Gesso,Alpi Marittime,CN
7047140862,Pizzetta del Corno Gries,2919,2500+,Val d'Ossola,Alpi Lepontine,VB
2430561461,Monte Ciorneva,2918,2500+,Valli di Lanzo,Alpi Graie,TO
2440748618,Cima Mondini,2915,2500+,Valle Gesso,Alpi Marittime,CN
6673570610,Cime de Cessole,2915,2500+,Valle Gesso,Alpi Marittime,CN
1467572397,Buc Faraut,2912,2500+,Valle Varaita,Alpi Cozie Sud,CN
2952103695,Becco alto del Piz,2912,2500+,Valle Stura di Demonte,Alpi Marittime,CN
5133199817,Pizzo del Vallone,2912,2500+,Val d'Ossola,Alpi Lepontine,VB
5314800138,La Malfatta,2912,2500+,Valle Anzasca,Alpi Pennine,VB
2428043437,Punta della Rossa,2911,2500+,Val d'Ossola,Alpi Lepontine,VB
2700418630,Punta Rossa di Sea,2910,2500+,Valli di Lanzo,Alpi Graie,TO
2698638867,Cima nord di Valrossa,2909,2500+,Valle Stura di Demonte,Alpi Marittime,CN
7198098249,Bec Pragelas,2909,2500+,Valle Soana,Alpi Graie,TO
1619460031,Cima Dormillouse / Cime de Dormillouse,2908,2500+,Val Chisone,Alpi Cozie Sud,TO
1849756392,Monte Bessun,2908,2500+,Valli di Lanzo,Alpi Graie,TO
2375513075,Monte Boulliagna,2908,2500+,Valle Varaita,Alpi Cozie Sud,CN
5434263043,Bric del Mezzodì,2907,2500+,Val di Susa,Alpi Cozie Nord,TO
26864322,Pizzo Diei,2905,2500+,Val d'Ossola,Alpi Lepontine,VB
2533998760,Punta San Pietro,2905,2500+,Valle Anzasca,Alpi Pennine,VB
3203340324,Cima delle Rossette,2905,2500+,Valle Varaita,Alpi Cozie Sud,TO
3754139619,Cima Pagarì / Cime Pagari,2905,2500+,Valle Gesso,Alpi Marittime,CN
4101617613,Monte Laroussa,2905,2500+,Valle Stura di Demonte,Alpi Marittime,CN
11967159651,Tunnelspitz,2902,2500+,Val d'Ossola,Alpi Lepontine,VB
1849751315,Monte Bellagarda,2901,2500+,Valli di Lanzo,Alpi Graie,TO
2420519042,Cima del Gaisse / Cime des Gaisses,2898,2500+,Valle Gesso,Alpi Marittime,CN
1419556137,Testa del Claus / Tête du Claus,2897,2500+,Valle Gesso,Alpi Marittime,CN
2986234332,Cima centrale di Valrossa,2894,2500+,Valle Stura di Demonte,Alpi Marittime,CN
3663683338,Corno Piglimò,2894,2500+,Valle Anzasca,Alpi Pennine,VB
1849790990,Corno Bianco,2891,2500+,Valli di Lanzo,Alpi Graie,TO
3711980298,Mittelberg - Cima Orientale,2891,2500+,Val d'Ossola,Alpi Lepontine,VB
2375513072,Costa delle Manze,2890,2500+,Valle Varaita,Alpi Cozie Sud,CN
5306386394,Punta Brusà,2890,2500+,Val Chisone,Alpi Cozie Sud,TO
614174832,Pic Charbonnel,2889,2500+,Val Germanasca,Alpi Cozie Sud,TO
5452054435,Palon II,2889,2500+,Val di Susa,Alpi Cozie Nord,TO
8943268301,Punta del Solivaccio,2887,2500+,Valle non classificata,Gruppo non classificato,VC
1556778952,Monte Peolioso,2886,2500+,Val Chisone,Alpi Cozie Sud,TO
1907291854,Monte Orsiera punta nord,2886,2500+,Val di Susa,Alpi Cozie Nord,TO
648758451,Auto Vallonasso,2885,2500+,Valle Maira,Alpi Cozie Sud,CN
3164226094,Auto Vallonasso (anticima SE),2885,2500+,Valle Maira,Alpi Cozie Sud,CN
3711980300,Albrunhorn,2885,2500+,Val d'Ossola,Alpi Lepontine,VB
10945664450,Pizzo Fiorina SüdGipfel,2885,2500+,Val d'Ossola,Alpi Lepontine,VB
9595749785,Cime Cossato,2882,2500+,Valle Gesso,Alpi Marittime,CN
2418071497,Monte Cistella,2880,2500+,Val d'Ossola,Alpi Lepontine,VB
648758590,Monte le Brune,2878,2500+,Valle Varaita,Alpi Cozie Sud,CN
1859950995,Monte Orsiera punta sud,2878,2500+,Val di Susa,Alpi Cozie Nord,TO
2429539706,Tour Real,2877,2500+,Valle Varaita,Alpi Cozie Sud,TO
2461388693,Monte Pignerol,2876,2500+,Val Chisone,Alpi Cozie Sud,TO
4838793702,Cresta dei Gurgiun,2875,2500+,Valli di Lanzo,Alpi Graie,TO
648758488,Tête de Vauclave / Vanclava,2874,2500+,Valle Maira,Alpi Cozie Sud,CN
801346172,Cima Centrale di Malaterra / Cime de Maleterre,2873,2500+,Valle Stura di Demonte,Alpi Marittime,CN
1802149100,Monte Gabel,2873,2500+,Valle Varaita,Alpi Cozie Sud,CN
5146856178,Corno orientale di Nefelgiù,2871,2500+,Val d'Ossola,Alpi Lepontine,VB
3658000522,Cima Bardia,2870,2500+,Valle Varaita,Alpi Cozie Sud,TO
6903435145,Punta Virginia,2870,2500+,Valli di Lanzo,Alpi Graie,TO
1845158509,Punta Cornour,2869,2500+,Val Chisone,Alpi Cozie Sud,TO
2148027458,Sommet d'Olive,2869,2500+,Valle Po,Alpi Cozie Sud,TO
2068572092,Cima della Piccola,2868,2500+,Valli di Lanzo,Alpi Graie,TO
888673882,Rocca dei Tre Vescovi / Rocher des Trois Évêques,2867,2500+,Valle non classificata,Gruppo non classificato,CN
2086891133,Cima Leitosa Occidentale,2866,2500+,Valli di Lanzo,Alpi Graie,TO
2995024196,Monte Feuillas / Tête de Feuillas,2865,2500+,Valle Maira,Alpi Cozie Sud,CN
7132850254,Punta Tressi,2865,2500+,Valle dell'Orco,Alpi Graie,TO
800968937,Cima Nord di Malaterra / Cime Nord de Maleterre,2864,2500+,Valle Stura di Demonte,Alpi Marittime,CN
9969474391,Corni del Vallonetto / Cornes du Vallonet,2863,2500+,Valle Stura di Demonte,Alpi Marittime,CN
3722852658,Corno Brunni / Brunnihorn,2862,2500+,Val d'Ossola,Alpi Lepontine,VB
648758477,Monte Oserot,2861,2500+,Valle Maira,Alpi Cozie Sud,CN
5167637086,Cima Valletta Scura / Cime de la Vallette Escure,2860,2500+,Valle Gesso,Alpi Marittime,CN
9587308222,Tête de la Come de Scluos,2860,2500+,Valle Gesso,Alpi Marittime,CN
2971137514,Barrouard,2858,2500+,Valli di Lanzo,Alpi Graie,TO
6614687888,Punta di Carnere,2857,2500+,Valli di Lanzo,Alpi Graie,TO
6918494138,Cima di Vallaperta,2857,2500+,Val d'Ossola,Alpi Lepontine,VB
307261224,Punta Valgrande,2856,2500+,Val d'Ossola,Alpi Lepontine,VB
6429354043,Rocca Affinau,2856,2500+,Valli di Lanzo,Alpi Graie,TO
3667500794,Punta Cialancia,2855,2500+,Val Germanasca,Alpi Cozie Sud,TO
2641588577,Punta Rocca Nera,2854,2500+,Val di Susa,Alpi Cozie Nord,TO
5103390521,Cima delle Fasce,2854,2500+,Valli di Lanzo,Alpi Graie,TO
2698443362,Monte Bel Tempo,2853,2500+,Valle Varaita,Alpi Cozie Sud,CN
7099474896,Punta delle Caldaie,2853,2500+,Val d'Ossola,Alpi Lepontine,VB
2360880983,Cima est del Lago dell'Agnello / Cime Est de l'Agnel,2852,2500+,Valle Gesso,Alpi Marittime,CN
2905993900,Roccia Verde,2852,2500+,Val di Susa,Alpi Cozie Nord,TO
9562069116,Tête Margiole,2852,2500+,Valle Gesso,Alpi Marittime,CN
914815369,Guglia delle Forciolline,2851,2500+,Valle Varaita,Alpi Cozie Sud,TO
1429752720,Testa di Tablasses / Tête des Tablasses,2851,2500+,Valle Gesso,Alpi Marittime,CN
2440748617,Asta Sottana,2850,2500+,Valle Gesso,Alpi Marittime,CN
4372104453,Rocca Pan Perdù,2850,2500+,Valle Stura di Demonte,Alpi Marittime,CN
6642498402,Dente dell'Agnello,2850,2500+,Valle Varaita,Alpi Cozie Sud,TO
26862692,Cima Ciantiplagna,2849,2500+,Val di Susa,Alpi Cozie Nord,TO
